sha256,paths,count,size
5115a8499cfa44a0bc6b434b512d37235b71e750b98e83036432067e2e2510e0,backups/code_before_v06i_intelligence_20260706_151858/v04c_review_queue.html;backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/v04c_review_queue.html;app/templates/v04c_review_queue.html,3,7134
25a11cffb48721654c4b5712ae35c88c5bfb515a17c5a1b93ec0104367070407,backups/code_before_v06i_intelligence_20260706_151858/v05g_processing.html;backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/v05g_processing.html;app/templates/v05g_processing.html,3,11465
726f56b62eb9d4b2223578bcdc8b9209e7858609f1492ce593ebad5ed51f214c,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/audit_foreign_keys_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/audit_foreign_keys_v1.py;backups/code_before_v06e_20260706_115352/scripts/audit_foreign_keys_v1.py,3,5000
8f799bb0f223018c0cd7b75c5814f7f6431fe615ee567d8b88cd5d750d9ccc1a,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/build_release_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/build_release_v1.py;backups/code_before_v06e_20260706_115352/scripts/build_release_v1.py,3,2760
06d16fa0348e7240a1641f8df51406566440dbc4267da2c3c044d74b73aef775,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/check_database_config_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/check_database_config_v1.py;backups/code_before_v06e_20260706_115352/scripts/check_database_config_v1.py,3,1144
f9fbe362a6a26ab8203ebb793111e0cc2cbfb035347190e8c016d6ebebc322fa,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/create_identity_test_accounts.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/create_identity_test_accounts.py;backups/code_before_v06e_20260706_115352/scripts/create_identity_test_accounts.py,3,3790
64e3943206f6752f18e395d14d28de3eb817bfe0f03c3f1df62168f072a0e059,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_all.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_all.py;backups/code_before_v06e_20260706_115352/scripts/migrate_all.py,3,4694
ebae20c78798087f0a82ac571e2e8ad58ae754062b74a3446bc6a3f49606ec9e,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_domain_consolidation_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_domain_consolidation_v1.py;backups/code_before_v06e_20260706_115352/scripts/migrate_domain_consolidation_v1.py,3,4876
70bf76059fad3568333cb568e7c72c3936d2cb1484c99e02a8b01135f64b717a,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_identity_link_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_identity_link_v1.py;backups/code_before_v06e_20260706_115352/scripts/migrate_identity_link_v1.py,3,1194
7bd482e34d3825fc67f3546405f13135818c572955a73b7dd0bd2a1f9f7d7a09,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_organization_core_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_organization_core_v1.py;backups/code_before_v06e_20260706_115352/scripts/migrate_organization_core_v1.py,3,8891
1dbd655c21e6d2933c42da94eadb7853a66751e8468336a4309793d058712b6c,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_platform_mvp_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_platform_mvp_v1.py;backups/code_before_v06e_20260706_115352/scripts/migrate_platform_mvp_v1.py,3,12181
1a938f1af70d7dd3d282b1316e7c78feb25323a122c9d4f7226bdf955d6072b3,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_rbac_core_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_rbac_core_v1.py;backups/code_before_v06e_20260706_115352/scripts/migrate_rbac_core_v1.py,3,11206
3fa26c94bd0093e2ef6999fe79996190b12599e1e6349ca7eac795bf17e89e0e,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04c.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v04c.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v04c.py,3,1516
4fbeaaab8958b03c6186f40b8ba1b092b5bd848303f6d4854610086cd90bf0d2,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04f.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v04f.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v04f.py,3,7160
dd7f55754cdf4829d4aca1239d2bdbe0952bd2ec642322cd06efb58697065e6c,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04g.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v04g.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v04g.py,3,6453
a4a1a64ea76d8f438b98e4de7b65a8e64d3935a59d3b725d05eda3fcd7abdedb,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v04h.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v04h.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v04h.py,3,3435
6a1904b4687125a62e202bfb65b5913cd90184480ab1ef30235f7f96e836f1a6,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05a.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05a.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05a.py,3,1306
ec7e55205b5d02d9559301d0aed7dfceee71939c05fc366e99c80a58d4863c7b,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05b.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05b.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05b.py,3,5859
74c75ba44fc76c740184e1413854f16034489cec3a9214e98777c4a77874620c,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05c.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05c.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05c.py,3,6453
9deec830331122d54e8b8fc3d73f5f835bdde5d4b53ba03d70c2b02235fcd88d,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05d.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05d.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05d.py,3,9150
886bb21eb004d87080e6f03b3b3c0f236e538dcc633b1512ee2f2393e5af2c10,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05e.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05e.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05e.py,3,4540
3e6305a3731335ab352bfa87142a9bc5fce3669eeffd2621f4e30f25a6dd1d05,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05f.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05f.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05f.py,3,10325
bd49e499a9ddf91fd5b9fdc5a7868416a3ad3c879cc8682f7881fafbf2a9e07c,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05g.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05g.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05g.py,3,9077
16d55292f7f6cf274a5617dd230ec6126e73add4d5a01a3ec4cb48b79a28b0ec,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05h.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05h.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05h.py,3,9021
8e9528695bd33aedde715bd6b31576fbc771b2a7a8ab3068c410d93ea4f340d5,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05i.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05i.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05i.py,3,5950
99878f2d157f80163bcfeb22494bca8c99a75a3cfdb20f0c11b9afb3b52f90c9,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05j.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05j.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05j.py,3,5743
42a34834a2eece12e751e4604bb00253709e4703f3e61d4f79b165d42edb99e4,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/migrate_v05kl.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/migrate_v05kl.py;backups/code_before_v06e_20260706_115352/scripts/migrate_v05kl.py,3,9825
bbeb1ed16b0d98ad7aab3fc92d8b5e2927cfd26f92c61dda0e62edadff746731,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/repair_remaining_foreign_keys_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/repair_remaining_foreign_keys_v1.py;backups/code_before_v06e_20260706_115352/scripts/repair_remaining_foreign_keys_v1.py,3,3029
d4a5a5a139edcd1dd7ef7926fe4f5256fe525754f43304f2db56b28d54e93353,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/test_db_utils.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/test_db_utils.py;backups/code_before_v06e_20260706_115352/scripts/test_db_utils.py,3,2987
62049a9ad4791aa82e5b0b7e9427285de799f2dd097eecbd050c882775916e10,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_all.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_all.py;backups/code_before_v06e_20260706_115352/scripts/verify_all.py,3,9257
2e9d70e114f1b4587d386c58d15d1ddf9eccebe60f8ce4f6ca42c5347f56b5ea,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_data_integrity_workflow_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_data_integrity_workflow_v1.py;backups/code_before_v06e_20260706_115352/scripts/verify_data_integrity_workflow_v1.py,3,3852
6146b8028532d3329b25378421fa0340e77eb5a603f605195ea225b4db7361ad,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_domain_consolidation_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_domain_consolidation_v1.py;backups/code_before_v06e_20260706_115352/scripts/verify_domain_consolidation_v1.py,3,2174
883ad410a2d678828ad978492186b08f9ee0d89ef1d67b6f507e37a0d62cdf84,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_identity_link_e2e.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_identity_link_e2e.py;backups/code_before_v06e_20260706_115352/scripts/verify_identity_link_e2e.py,3,12315
c483450c315f1f7cfa2221a96582ee70343d468e26140b386d31f95b42fc5faf,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_identity_membership_access_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_identity_membership_access_v1.py;backups/code_before_v06e_20260706_115352/scripts/verify_identity_membership_access_v1.py,3,11614
fe43737fef80f426e2da1d0f31be3d1b9ed385a621f0ffba9b474b32438337e3,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_intelligence_full_chain.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_intelligence_full_chain.py;backups/code_before_v06e_20260706_115352/scripts/verify_intelligence_full_chain.py,3,9189
c67b8c941b4f21c4ba8b46d02a392ee7304930f7d3616a85fad7f686c14a6332,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_organization_core_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_organization_core_v1.py;backups/code_before_v06e_20260706_115352/scripts/verify_organization_core_v1.py,3,14513
4086d31b1efffb737087354ee53335453e6a918e0f2b87b3f3cce51ec6a0c6e5,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_platform_mvp_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_platform_mvp_v1.py;backups/code_before_v06e_20260706_115352/scripts/verify_platform_mvp_v1.py,3,8661
68642339faf4cbc5169488da0d193ee5ae4647df1d0f352eaf6f31d5a94cc82e,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_rbac_authorization_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_rbac_authorization_v1.py;backups/code_before_v06e_20260706_115352/scripts/verify_rbac_authorization_v1.py,3,21032
1315eda8869364aa626fb544136936929709dc328f87aed560a6c85be7b931df,backups/code_before_v06i_nav_crawl_20260706_162150/scripts/verify_route_registry_v1.py;backups/code_before_v06i_intelligence_20260706_151858/scripts/verify_route_registry_v1.py;backups/code_before_v06e_20260706_115352/scripts/verify_route_registry_v1.py,3,3528
fbe08452e649b83168e700b437aa62ad02b5b25b3ea69e10755e2efadee3af55,backups/code_before_v06i_nav_crawl_20260706_162150/app/services/product_recovery_service.py;backups/code_before_v06i_intelligence_20260706_151858/services/product_recovery_service.py;app/services/product_recovery_service.py,3,6864
4602fe6b1b08e404d3ff3347db2fc1917ce145e8f6a1ab43e2b8092a138ab0d5,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/admin.html;backups/code_before_v06h_20260706_145146/platform/admin.html;app/templates/platform/admin.html,3,7264
7eb46743c72ffcc77b6abca9a072db440bc5de7f6ef1517f95d2926f0e0215d4,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/admin_organizations.html;backups/code_before_v06h_20260706_145146/platform/admin_organizations.html;app/templates/platform/admin_organizations.html,3,6976
14fe53b1c545308ae4c679a86d5b6d427e77c329202b221724029c9f6db13d26,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/admin_people.html;backups/code_before_v06h_20260706_145146/platform/admin_people.html;app/templates/platform/admin_people.html,3,6797
f548ceeda6feb1bc888a6394e755ebedc55cfaef968215e710edd6d706d9bd82,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/base.html;backups/code_before_v06h_20260706_145146/platform/base.html;app/templates/platform/base.html,3,375
d8f8072aa44ac00f526d22217923561b502ed8b2d46bff9e0369048b7e2cbf34,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/home.html;backups/code_before_v06h_20260706_145146/platform/home.html;app/templates/platform/home.html,3,3235
3ea50f64f7a1a8952d952887ae3313addb438c198b4395b47008ebc1d7b711d4,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/intelligence_operations.html;backups/code_before_v06h_20260706_145146/platform/intelligence_operations.html;app/templates/platform/intelligence_operations.html,3,7613
a13fad56cd3a9a9d5534bb9d211b3ee74182e3162761d99388e83a4e0abfd9d3,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/network.html;backups/code_before_v06h_20260706_145146/platform/network.html;app/templates/platform/network.html,3,1860
dbb7e0ac70a8cfd4fd6112ae22343b5546bc5e2ade906f85af5f4167b4223050,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/workspace.html;backups/code_before_v06h_20260706_145146/platform/workspace.html;app/templates/platform/workspace.html,3,3732
73bb7f8e5c00d41a1311344a0e0b52bb2f403c2faa1ea6549a4c0cc6b037d4b3,backups/code_before_v06i_intelligence_20260706_151858/services/membership_person_link_service.py;backups/code_before_v06e_20260706_115352/app/services/membership_person_link_service.py;app/services/membership_person_link_service.py,3,14472
03af632550a67977e9a33784748badc965f283787bbe70da9d2cd08ea9ca9940,backups/code_before_v06i_intelligence_20260706_151858/services/membership_user_link_service.py;backups/code_before_v06e_20260706_115352/app/services/membership_user_link_service.py;app/services/membership_user_link_service.py,3,14449
6a073a5628af7cfbb5cf11ce6b92b1c878b23268f72b25bcb385e3960c69053c,backups/code_before_v06i_intelligence_20260706_151858/services/tasks/task_registry.py;backups/code_before_v06e_20260706_115352/app/services/tasks/task_registry.py;app/services/tasks/task_registry.py,3,3724
a080288f08803e2e1261da3f429fde991256f8748dcf6505508494aa27fb9065,backups/code_before_v06f_20260706_130354/app/static/platform.css;backups/code_before_v06f_20260706_130354/app/static/static/platform.css;backups/code_before_v06e_20260706_115352/app/static/platform.css,3,14634
1c40cc1354e66ebd2be03bbb777ada210089810967bf4c44525023906fffaa69,backups/code_before_v06f_20260706_130354/app/templates/platform/base.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/base.html;backups/code_before_v06e_20260706_115352/app/templates/platform/base.html,3,317
6198ebce01f9add78836afb99a77241c9bbbc1ad9976b9af960c8cfd742b0cf2,backups/code_before_v06f_20260706_130354/app/templates/platform/home.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/home.html;backups/code_before_v06e_20260706_115352/app/templates/platform/home.html,3,1387
919065c8a41333eb805f093aa20ca0a7c1b8a44727fa79a067d0645bff6aa592,backups/code_before_v06f_20260706_130354/app/templates/platform/intelligence.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/intelligence.html;backups/code_before_v06e_20260706_115352/app/templates/platform/intelligence.html,3,754
809381d83578fd07ed75924dbf3db2853d0cfd7381db5299c04299597a9961ec,backups/code_before_v06f_20260706_130354/app/templates/platform/network.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/network.html;backups/code_before_v06e_20260706_115352/app/templates/platform/network.html,3,1062
657256bf43417fa523c013ce0b77e92e6bdad27749b2e5fcdef218063b0440aa,backups/code_before_v06f_20260706_130354/app/templates/platform/opportunities.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/opportunities.html;backups/code_before_v06e_20260706_115352/app/templates/platform/opportunities.html,3,669
2414055f94afb01960722dd01d49102e76fbace33b69cfd61a3fdbaf314d6758,backups/code_before_v06f_20260706_130354/app/templates/platform/resources.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/resources.html;backups/code_before_v06e_20260706_115352/app/templates/platform/resources.html,3,899
305004245d64c1d977f78123faa32ca1f10614480f7fda0937aeed7a45c14d61,backups/code_before_v06f_20260706_130354/app/templates/platform/workspace.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/workspace.html;backups/code_before_v06e_20260706_115352/app/templates/platform/workspace.html,3,1121
7c911030362981d429ca52d77ae910a22929f55092ce002a2ec2fb6b6da9d6d8,backups/code_before_v06f_20260706_130354/app/templates/templates/dashboard.html;backups/code_before_v06e_20260706_115352/app/templates/dashboard.html;app/templates/dashboard.html,3,4495
1969f32d30dab4358c5afa1027ec6a0887557f866d16bcebe1c52416fed3e137,backups/code_before_v06f_20260706_130354/app/templates/templates/identity.html;backups/code_before_v06e_20260706_115352/app/templates/identity.html;app/templates/identity.html,3,4757
f58caac8c660b30da8b1bc843b9bc18a574e55095950f3a402ad92ea8b0a22a7,backups/code_before_v06f_20260706_130354/app/templates/templates/v05e_signals.html;backups/code_before_v06e_20260706_115352/app/templates/v05e_signals.html;app/templates/v05e_signals.html,3,7126
53351b72db40a09b007997c3b062740335a9d078e1d8b5a934a28cf1626e2286,AGENTS.md;backup_before_v05m_recovery_20260702_091828/AGENTS.md,2,3348
e2cbf3fa2d55e711ad0d3ea69149d291c2ce335e482ca68e7311502c83a31f1e,migrate_platform_mvp_v1.bat;backups/code_before_v06e_20260706_115352/migrate_platform_mvp_v1.bat,2,599
3b8c82bc848499334c6c0871ae4198696056c13a6284beda7cbc7480732acf52,requirements.txt;backups/code_before_v06e_20260706_115352/requirements.txt,2,262
97fcbf489c1056d934814824f205edbb9f04951ce6024b8f4952629b9f6066a7,seed_demo_platform_v1.bat;backups/code_before_v06e_20260706_115352/seed_demo_platform_v1.bat,2,929
7653ca6fda06278643ef2eb7067e04c8b0dbeef87308b6d242026e86c6be11e2,start_web_windows.bat;backups/code_before_v06e_20260706_115352/start_web_windows.bat,2,1221
955efdff34e2586e65a51ed05a8574d1b13e4b41fe2fa8d5b6d3f9dab1f700fa,verify_intelligence_full_chain_windows.bat;backups/code_before_v06e_20260706_115352/verify_intelligence_full_chain_windows.bat,2,547
3ca98ef460207f4ed28f22509b42da5bb61224ae01fff728a2f5c59d226de3c8,verify_platform_mvp_v1.bat;backups/code_before_v06e_20260706_115352/verify_platform_mvp_v1.bat,2,753
8f5464c6b4467742824a2a2d5c8db6599e87b25e9457eb273d4571a193bcb86c,app/navigation.py;backups/code_before_v06i_nav_crawl_20260706_162150/app/navigation.py,2,272
7baa869ca9d68bc78843cc6a8b70188718a65024c89a309696a1dae738a44fac,docs/capability_route_mapping_v1.md;backups/code_before_v06e_20260706_115352/docs/capability_route_mapping_v1.md,2,3119
ba46603e09fd3232bb4b46fc00f4b0de78904493e227f911a54c271fad4962d2,docs/client_api_contract_v1.md;backups/code_before_v06e_20260706_115352/docs/client_api_contract_v1.md,2,1641
1c201f5234fcdb1290806f654012c16232082cf0122cd8ea7921db3f4b087c19,docs/IDENTITY_COMPATIBILITY_LAYER_DESIGN.md;backups/code_before_v06e_20260706_115352/docs/IDENTITY_COMPATIBILITY_LAYER_DESIGN.md,2,14215
19859df4f3378920d706ffab9aba966fe8b43dd8be8a28081ccd6b38fcd0aa0d,docs/network_people_traceback_v06b.md;backups/code_before_v06e_20260706_115352/docs/network_people_traceback_v06b.md,2,759
24b8ba66d2ebe79e13fb1774affb58123429bb162f59c43e41b653aa7797858c,docs/platform_capability_mapping_v06b.md;backups/code_before_v06e_20260706_115352/docs/platform_capability_mapping_v06b.md,2,1877
d22f93a4c3b3faec544734bd89a50674f4110981df2c6e6407b144762079e7f3,docs/route_compatibility_v1.md;backups/code_before_v06e_20260706_115352/docs/route_compatibility_v1.md,2,2665
31815fe8229e415b4254f9ae358ee37baad42b787c7b1cbee78a7e4f79d766e0,docs/V05_REAL_INTELLIGENCE_CHAIN_ACCEPTANCE_AND_ROLLBACK.md;backups/code_before_v06e_20260706_115352/docs/V05_REAL_INTELLIGENCE_CHAIN_ACCEPTANCE_AND_ROLLBACK.md,2,914
3864e010668f9ba6cfc36843f8129b276183f94534e152465fe7e83dcc45bcd4,tools/windows/demo/seed_v04c1_demo_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/demo/seed_v04c1_demo_windows.cmd,2,2327
06d04473fe8d122a628180abdd8b03d69126a8f0551c84069d8a5a7c41d713c6,tools/windows/demo/seed_v04c_demo_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/demo/seed_v04c_demo_windows.bat,2,117
74f832ed81bfdd2b925a71156101cbd19c13e594ad88fe4e814f4153a7c2f27f,tools/windows/demo/seed_v04db_demo_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/demo/seed_v04db_demo_windows.cmd,2,1750
cd38d51f6689880aa5a5823121acff4c33988dea5226499b1e9dacf1cb17bbc6,tools/windows/demo/seed_v04d_demo_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/demo/seed_v04d_demo_windows.cmd,2,1741
5ca4d3fe43fdc67cc4ffda4d6708767589870fe9b1f63a1c1fabb337b2450316,tools/windows/demo/seed_v04e_demo_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/demo/seed_v04e_demo_windows.cmd,2,1743
1dcc00a5a4b4153927ab41b9cc2783487b5d6d9cee0a3f29a5386e1e1433b881,tools/windows/diagnostics/self_check_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/diagnostics/self_check_windows.bat,2,241
714f740f2582a5928a8ab115d3f7ace38de0dcdeaeaae9a732553f2b5013106c,tools/windows/diagnostics/v04c_diagnose_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/diagnostics/v04c_diagnose_windows.cmd,2,1858
f7580a8376ac834fe75f575971dfa8ce37a10b4b3125a3dbcc637f8516fd0602,tools/windows/maintenance/export_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/maintenance/export_windows.bat,2,124
92fdbf081eee5d9457c37ee1877c83905e646f4cddca292a66c2e75f82743786,tools/windows/maintenance/import_seed_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/maintenance/import_seed_windows.bat,2,488
17f3f258bb11cc9e3416350c81a497ee3d78421b04244907c042e31b825a146b,tools/windows/maintenance/refresh_recommendations_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/maintenance/refresh_recommendations_windows.bat,2,347
07377491179513c21f8ef6150e74c6a3b9a8b577f1a7789a313610eb049c8eb1,tools/windows/reports/README_FIRST.txt;backup_before_v05m_recovery_20260702_091828/tools/windows/reports/README_FIRST.txt,2,760
fb2afd24428760936c4f38c9a06bd74edda8490c6f69772fce411f9ec1e7906e,tools/windows/reports/VALIDATION_REPORT.txt;backup_before_v05m_recovery_20260702_091828/tools/windows/reports/VALIDATION_REPORT.txt,2,1117
47c7723ba54b188a6a4267d0f25e1c4fa10f8cfca6436549b8bb198daf5dd41a,tools/windows/archive/v04b/apply_v04b_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04b/apply_v04b_windows.bat,2,244
dc7957c8a5f0d4f350b267a59b764c029461372b1fdad37e911d172b745bc726,tools/windows/archive/v04c/migrate_v04c1_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04c/migrate_v04c1_windows.cmd,2,2320
6db41fdbf46e4d9571b5defbfd7d0960df6f719853ad5c49a028b1784d08418f,tools/windows/archive/v04c/migrate_v04c_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04c/migrate_v04c_windows.cmd,2,2301
6cc1a66ac7a8d72e6d4ea9004b1fb43666b14aedf739688c94622ba37021b5ed,tools/windows/archive/v04c/verify_v04c1_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04c/verify_v04c1_windows.cmd,2,2314
f5bcbbfa5ae0f8cceb38f74421f11a4ca7850e5c85968c9ca7a0ea8162516d7e,tools/windows/archive/v04c/verify_v04c_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04c/verify_v04c_windows.cmd,2,2293
59ac31c133ed72feb2fbab696d6aa0e3e71b8799e8c77610eb46e49f6fddcb84,tools/windows/archive/v04d/collect_v04d_context_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04d/collect_v04d_context_windows.cmd,2,1844
85fb333028de5b87f1cda70e68e372e8663196415c17b690770ddfb6f9bf982c,tools/windows/archive/v04d/migrate_v04db_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04d/migrate_v04db_windows.cmd,2,1748
3710a0147b3790c0362116bb3abb3c5f4a14ce8f5b7fa9cb16f0f12880bd3906,tools/windows/archive/v04d/migrate_v04d_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04d/migrate_v04d_windows.cmd,2,1739
d2b8c04b1ba6ebb9965c9587f80b6b6686c5bb4c54bca151be2ea6f922a91f2d,tools/windows/archive/v04d/verify_v04d2_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04d/verify_v04d2_windows.bat,2,3108
2ec2a7b0345f260cd4635dbd64bda8aea459091146ec9d0abd2faac5075e3628,tools/windows/archive/v04d/verify_v04d3_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04d/verify_v04d3_windows.bat,2,1447
20cb5eb89668d500796b0b6002595069f8094ef8fdd3ad24f6cd72a0df2a5461,tools/windows/archive/v04d/verify_v04d4_windows.bat;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04d/verify_v04d4_windows.bat,2,1688
f58af9351182abfa2d1331f653d1d0f029f0c2f8cc9b878aced05407d2e7116f,tools/windows/archive/v04d/verify_v04db_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04d/verify_v04db_windows.cmd,2,1735
39f166074d6c34412d60f650bbc8cb1b4d36f5424c858159f46f941a353af0c0,tools/windows/archive/v04d/verify_v04d_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04d/verify_v04d_windows.cmd,2,1726
4d37125766b3559aedad0801145b79ff2a4e967d65acec028313618674676111,tools/windows/archive/v04e/migrate_v04e_windows.cmd;backup_before_v05m_recovery_20260702_091828/tools/windows/archive/v04e/migrate_v04e_windows.cmd,2,1741
